url,universal_product_code,title,price_including_tax,price_excluding_tax,number_available,product_description,category,review_rating,image_url
"('http://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html',)","(<tr>
<th>UPC</th><td>45045146dbf7b009</td>
</tr>,)","(<title>
    Isla and the Happily Ever After (Anna and the French Kiss #3) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£48.13</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£48.13</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (5 available)</td>
</tr>,)","<meta content=""
    Love ignites in the City That Never Sleeps, but can it last? Hopeless romantic Isla has had a crush on introspective cartoonist Josh since their first year at the School of America in Paris. And after a chance encounter in Manhattan over the summer, romance might be closer than Isla imagined. But as they begin their senior year back in France, Isla and Josh are forced to c Love ignites in the City That Never Sleeps, but can it last? Hopeless romantic Isla has had a crush on introspective cartoonist Josh since their first year at the School of America in Paris. And after a chance encounter in Manhattan over the summer, romance might be closer than Isla imagined. But as they begin their senior year back in France, Isla and Josh are forced to confront the challenges every young couple must face, including family drama, uncertainty about their college futures, and the very real possibility of being apart. Featuring cameos from fan-favorites Anna, Étienne, Lola, and Cricket, this sweet and sexy story of true love—set against the stunning backdrops of New York City, Paris, and Barcelona—is a swoonworthy conclusion to Stephanie Perkins’s beloved series. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Five"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Isla and the Happily Ever After (Anna and the French Kiss #3)"" src=""../../media/cache/61/ff/61ffcc9619675c79b1f0b568d6ee870c.jpg""/>"
"('http://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html',)","(<tr>
<th>UPC</th><td>f36d24c309e87e5b</td>
</tr>,)","(<title>
    An Abundance of Katherines | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£10.00</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£10.00</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (5 available)</td>
</tr>,)","<meta content=""
    Katherine V thought boys were gross Katherine X just wanted to be friends Katherine XVIII dumped him in an e-mail K-19 broke his heart When it comes to relationships, Colin Singleton's type happens to be girls named Katherine. And when it comes to girls named Katherine, Colin is always getting dumped. Nineteen times, to be exact. On a road trip miles from home, this anagr Katherine V thought boys were gross Katherine X just wanted to be friends Katherine XVIII dumped him in an e-mail K-19 broke his heart When it comes to relationships, Colin Singleton's type happens to be girls named Katherine. And when it comes to girls named Katherine, Colin is always getting dumped. Nineteen times, to be exact. On a road trip miles from home, this anagram-happy, washed-up child prodigy has ten thousand dollars in his pocket, a bloodthirsty feral hog on his trail, and an overweight, Judge Judy-loving best friend riding shotgun--but no Katherines. Colin is on a mission to prove The Theorem of Underlying Katherine Predictability, which he hopes will predict the future of any relationship, avenge Dumpees everywhere, and finally win him the girl. Love, friendship, and a dead Austro-Hungarian archduke add up to surprising and heart-changing conclusions in this ingeniously layered comic novel about reinventing oneself. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Five"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/an-abundance-of-katherines_362/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/an-abundance-of-katherines_362/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""An Abundance of Katherines"" src=""../../media/cache/9b/c8/9bc86bc10a6beea536422bbe82e076fb.jpg""/>"
"('http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html',)","(<tr>
<th>UPC</th><td>eff24325e0ede639</td>
</tr>,)","(<title>
    Harry Potter and the Prisoner of Azkaban (Harry Potter #3) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£24.17</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£24.17</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (4 available)</td>
</tr>,)","<meta content=""
    Harry Potter is lucky to reach the age of thirteen, since he has already survived the murderous attacks of the feared Dark Lord on more than one occasion. But his hopes for a quiet term concentrating on Quidditch are dashed when a maniacal mass-murderer escapes from Azkaban, pursued by the soul-sucking Dementors who guard the prison. It's assumed that Hogwarts is the safes Harry Potter is lucky to reach the age of thirteen, since he has already survived the murderous attacks of the feared Dark Lord on more than one occasion. But his hopes for a quiet term concentrating on Quidditch are dashed when a maniacal mass-murderer escapes from Azkaban, pursued by the soul-sucking Dementors who guard the prison. It's assumed that Hogwarts is the safest place for Harry to be. But is it a coincidence that he can feel eyes watching him in the dark, and should he be taking Professor Trelawney's ghoulish predictions seriously? ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Four"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Harry Potter and the Prisoner of Azkaban (Harry Potter #3)"" src=""../../media/cache/27/93/2793d4ce3d27cdcdb7a0961bc218b25f.jpg""/>"
"('http://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html',)","(<tr>
<th>UPC</th><td>0e4e2d31c2fb3aad</td>
</tr>,)","(<title>
    Walk the Edge (Thunder Road #2) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£32.36</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£32.36</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    One moment of recklessness will change their worlds.Smart. Responsible. That's seventeen-year-old Breanna's role in her large family, and heaven forbid she put a toe out of line. Until one night of shockingly un-Breanna-like behavior puts her into a vicious cyber-bully's line of fire—and brings fellow senior Thomas &quot;Razor&quot; Turner into her life. Razor lives for the Reign of One moment of recklessness will change their worlds.Smart. Responsible. That's seventeen-year-old Breanna's role in her large family, and heaven forbid she put a toe out of line. Until one night of shockingly un-Breanna-like behavior puts her into a vicious cyber-bully's line of fire—and brings fellow senior Thomas &quot;Razor&quot; Turner into her life. Razor lives for the Reign of Terror motorcycle club, and good girls like Breanna just don't belong. But when he learns she's being blackmailed over a compromising picture of the two of them—a picture that turns one unexpected and beautiful moment into ugliness—he knows it's time to step outside the rules. And so they make a pact: he'll help her track down her blackmailer, and in return she'll help him seek answers to the mystery that's haunted him—one that not even his club brothers have been willing to discuss. But the more time they spend together, the more their feelings grow. And suddenly they're both walking the edge of discovering who they really are, what they want, and where they're going from here. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Three"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/walk-the-edge-thunder-road-2_300/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/walk-the-edge-thunder-road-2_300/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Walk the Edge (Thunder Road #2)"" src=""../../media/cache/3f/c5/3fc5fbb8ab3099a5fae8f5d180605905.jpg""/>"
"('http://books.toscrape.com/catalogue/two-boys-kissing_294/index.html',)","(<tr>
<th>UPC</th><td>61bc8167c9680283</td>
</tr>,)","(<title>
    Two Boys Kissing | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£32.74</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£32.74</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    New York Times bestselling author David Levithan tells the based-on-true-events story of Harry and Craig, two 17-year-olds who are about to take part in a 32-hour marathon of kissing to set a new Guinness World Record—all of which is narrated by a Greek Chorus of the generation of gay men lost to AIDS. While the two increasingly dehydrated and sleep-deprived boys are locki New York Times  bestselling author David Levithan tells the based-on-true-events story of Harry and Craig, two 17-year-olds who are about to take part in a 32-hour marathon of kissing to set a new Guinness World Record—all of which is narrated by a Greek Chorus of the generation of gay men lost to AIDS. While the two increasingly dehydrated and sleep-deprived boys are locking lips, they become a focal point in the lives of other teen boys dealing with languishing long-term relationships, coming out, navigating gender identity, and falling deeper into the digital rabbit hole of gay hookup sites—all while the kissing former couple tries to figure out their own feelings for each other. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Two"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/two-boys-kissing_294/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/two-boys-kissing_294/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Two Boys Kissing"" src=""../../media/cache/a0/29/a029efdcb7e61cc2fed1f7404cf065a0.jpg""/>"
"('http://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html',)","(<tr>
<th>UPC</th><td>3e42ac0f4d43320f</td>
</tr>,)","(<title>
    The New Guy (and Other Senior Year Distractions) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£44.92</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£44.92</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    A ridiculously cute, formerly-famous new guy dropping into your life? It's practically every girl's dream. But not Jules McCallister-Morgan's. I realize that on paper I look like your standard type-A, neurotic, overachiever. And maybe I am. But I didn't get to be the editor of my school's long-revered newspaper by just showing up*. I have one main goal for my senior year-e A ridiculously cute, formerly-famous new guy dropping into your life? It's practically every girl's dream. But not Jules McCallister-Morgan's. I realize that on paper I look like your standard type-A, neurotic, overachiever. And maybe I am. But I didn't get to be the editor of my school's long-revered newspaper by just showing up*. I have one main goal for my senior year-early acceptance into my first choice Ivy League college-and I will not be deterred by best friends, moms who think I could stand to &quot;live a little,&quot; or boys. At least, that was the plan before I knew about Alex Powell**.And before Alex Powell betrayed me***.I know what you're thinking: Calm down, Jules. But you don't understand. This stuff matters. This is my life. And I'm not going down without a fight. ----* Okay, I sort of did. But it's a sore subject.** I mean, I guess everyone knows about Alex Powell? Two years ago, you couldn't go anywhere without hearing about viral video boy band sensation Chaos 4 All. Two years ago, Alex Powell was famous.***Some people think I'm overreacting. But this. Means. War.Filled with romance, rivalry, and passive-aggressive dog walking, Amy Spalding delivers a hilariously relatable high school story that's sure to have you falling for The New Guy. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Three"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/the-new-guy-and-other-senior-year-distractions_266/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/the-new-guy-and-other-senior-year-distractions_266/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""The New Guy (and Other Senior Year Distractions)"" src=""../../media/cache/20/59/2059cab99f3edbb3971347b7a0812cdd.jpg""/>"
"('http://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html',)","(<tr>
<th>UPC</th><td>35e69a79d2b1e804</td>
</tr>,)","(<title>
    The Land of 10,000 Madonnas | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£29.64</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£29.64</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    Five teens backpack through Europe to fulfill the mysterious dying wish of their friend.Jesse lives with his history professor dad in a house covered with postcards of images of the Madonna from all over the world. They’re gotten used to this life: two motherless dudes living among thousands of Madonnas. But Jesse has a heart condition that will ultimately cut his life tra Five teens backpack through Europe to fulfill the mysterious dying wish of their friend.Jesse lives with his history professor dad in a house covered with postcards of images of the Madonna from all over the world. They’re gotten used to this life: two motherless dudes living among thousands of Madonnas. But Jesse has a heart condition that will ultimately cut his life tragically short. Before he dies, he arranges a mysterious trip to Europe for his three cousins, his best friend, and his girlfriend to take after he passes away. It’s a trip that will forever change the lives of these young teens and one that will help them come to terms with Jesse’s death. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Four"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/the-land-of-10000-madonnas_258/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/the-land-of-10000-madonnas_258/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""The Land of 10,000 Madonnas"" src=""../../media/cache/af/82/af82a0cccc29dd467330dab0325807c8.jpg""/>"
"('http://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html',)","(<tr>
<th>UPC</th><td>510832818edb6fbc</td>
</tr>,)","(<title>
    Scarlet (The Lunar Chronicles #2) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£14.57</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£14.57</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    Cinder, the cyborg mechanic, returns in the second thrilling installment of the bestselling Lunar Chronicles. She’s trying to break out of prison—even though if she succeeds, she’ll be the Commonwealth’s most wanted fugitive. Halfway around the world, Scarlet Benoit’s grandmother is missing. It turns out there are many things Scarlet doesn’t know about her grandmother or t Cinder, the cyborg mechanic, returns in the second thrilling installment of the bestselling Lunar Chronicles. She’s trying to break out of prison—even though if she succeeds, she’ll be the Commonwealth’s most wanted fugitive. Halfway around the world, Scarlet Benoit’s grandmother is missing. It turns out there are many things Scarlet doesn’t know about her grandmother or the grave danger she has lived in her whole life. When Scarlet encounters Wolf, a street fighter who may have information as to her grandmother’s whereabouts, she is loath to trust this stranger, but is inexplicably drawn to him, and he to her. As Scarlet and Wolf unravel one mystery, they encounter another when they meet Cinder. Now, all of them must stay one step ahead of the vicious Lunar Queen Levana, who will do anything for the handsome Prince Kai to become her husband, her king, her prisoner. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Four"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/scarlet-the-lunar-chronicles-2_218/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/scarlet-the-lunar-chronicles-2_218/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Scarlet (The Lunar Chronicles #2)"" src=""../../media/cache/97/04/9704e3b9203e9b029134d0b86c17613b.jpg""/>"
"('http://books.toscrape.com/catalogue/legend-legend-1_184/index.html',)","(<tr>
<th>UPC</th><td>0ce8075fab4a2b5b</td>
</tr>,)","(<title>
    Legend (Legend #1) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£43.69</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£43.69</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    There is an alternate cover edition for this ISBN13 here.What was once the western United States is now home to the Republic, a nation perpetually at war with its neighbors. Born into an elite family in one of the Republic's wealthiest districts, fifteen-year-old June is a prodigy being groomed for success in the Republic's highest military circles. Born into the slums, fi There is an alternate cover edition for this ISBN13 here.What was once the western United States is now home to the Republic, a nation perpetually at war with its neighbors. Born into an elite family in one of the Republic's wealthiest districts, fifteen-year-old June is a prodigy being groomed for success in the Republic's highest military circles. Born into the slums, fifteen-year-old Day is the country's most wanted criminal. But his motives may not be as malicious as they seem.From very different worlds, June and Day have no reason to cross paths—until the day June's brother, Metias, is murdered and Day becomes the prime suspect. Caught in the ultimate game of cat and mouse, Day is in a race for his family's survival, while June seeks to avenge Metias's death. But in a shocking turn of events, the two uncover the truth of what has really brought them together, and the sinister lengths their country will go to keep its secrets. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Four"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/legend-legend-1_184/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/legend-legend-1_184/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Legend (Legend #1)"" src=""../../media/cache/57/8f/578f1512a0f0a9d3c2ab9543f7b4506f.jpg""/>"
"('http://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html',)","(<tr>
<th>UPC</th><td>16e843e6b853cc2f</td>
</tr>,)","(<title>
    Lady Renegades (Rebel Belle #3) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£53.04</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£53.04</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    Just as Harper Price starts coming to terms with her role as David Stark’s battle-ready Paladin, protector, and girlfriend—her world goes crazy all over again.Overwhelmed by his Oracle powers, David flees Pine Grove and starts turning teenage girls into Paladins—and these young ladies seem to think that Harper is the enemy David needs protecting from. Ordinarily, Harper wo Just as Harper Price starts coming to terms with her role as David Stark’s battle-ready Paladin, protector, and girlfriend—her world goes crazy all over again.Overwhelmed by his Oracle powers, David flees Pine Grove and starts turning teenage girls into Paladins—and these young ladies seem to think that Harper is the enemy David needs protecting from.  Ordinarily, Harper would be able to fight off any Paladin who comes her way, but her powers have been dwindling since David left town…which means her life is on the line yet again.New York Times bestselling author Rachel Hawkins brings the fun once again in the finale of this pitch-perfect romantic paranormal comedy series. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Five"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/lady-renegades-rebel-belle-3_181/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/lady-renegades-rebel-belle-3_181/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Lady Renegades (Rebel Belle #3)"" src=""../../media/cache/86/36/8636b9056ea6930c153cd1d5b4aed36a.jpg""/>"
"('http://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html',)","(<tr>
<th>UPC</th><td>984b3b6e7479b571</td>
</tr>,)","(<title>
    Golden (Heart of Dread #3) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£42.21</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£42.21</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    The action-packed finale to the Heart of Dread seriesIn this epic conclusion to the trilogy, Nat and Wes go on a journey to find the Rift, save the source of magic and defeat the Drau, the pirates, and the RSA—but at a great sacrifice. Wes is dying, and as he's rotting the Drau will let the rot &quot;cleanse&quot; the source of magic, dooming Wes forever. Nat and Wes discover that t The action-packed finale to the Heart of Dread seriesIn this epic conclusion to the trilogy, Nat and Wes go on a journey to find the Rift, save the source of magic and defeat the Drau, the pirates, and the RSA—but at a great sacrifice. Wes is dying, and as he's rotting the Drau will let the rot &quot;cleanse&quot; the source of magic, dooming Wes forever. Nat and Wes discover that the source of the magic lies in the Drakon—the key to the Blue, the protector, the soul of the world. But in order to close the Rift, a great sacrifice is needed. In the words of the sylphs, death is life, and now the worlds can be reborn again.   ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Four"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/golden-heart-of-dread-3_161/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/golden-heart-of-dread-3_161/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Golden (Heart of Dread #3)"" src=""../../media/cache/c2/8b/c28ba565e29fd6879ccf4738fbf06696.jpg""/>"
"('http://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html',)","(<tr>
<th>UPC</th><td>7e9579921e5407cb</td>
</tr>,)","(<title>
    Cinder (The Lunar Chronicles #1) | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£26.09</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£26.09</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless lunar people watch, waiting to make their move. No one knows that Earth’s fate hinges on one girl.Cinder, a gifted mechanic, is a cyborg. She’s a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister’s i Humans and androids crowd the raucous streets of New Beijing. A deadly plague ravages the population. From space, a ruthless lunar people watch, waiting to make their move. No one knows that Earth’s fate hinges on one girl.Cinder, a gifted mechanic, is a cyborg. She’s a second-class citizen with a mysterious past, reviled by her stepmother and blamed for her stepsister’s illness. But when her life becomes intertwined with the handsome Prince Kai’s, she suddenly finds herself at the center of an intergalactic struggle, and a forbidden attraction. Caught between duty and freedom, loyalty and betrayal, she must uncover secrets about her past in order to protect her world’s future. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating One"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/cinder-the-lunar-chronicles-1_139/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/cinder-the-lunar-chronicles-1_139/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Cinder (The Lunar Chronicles #1)"" src=""../../media/cache/55/2d/552d4630bed694b33b042990e30722d3.jpg""/>"
"('http://books.toscrape.com/catalogue/boy-meets-boy_134/index.html',)","(<tr>
<th>UPC</th><td>8e0bc2fe4e7d35b5</td>
</tr>,)","(<title>
    Boy Meets Boy | Books to Scrape - Sandbox
</title>,)","(<tr>
<th>Price (incl. tax)</th><td>£21.12</td>
</tr>,)","(<tr>
<th>Price (excl. tax)</th><td>£21.12</td>
</tr>,)","(<tr>
<th>Availability</th>
<td>In stock (3 available)</td>
</tr>,)","<meta content=""
    This is the story of Paul, a sophomore at a high school like no other: The cheerleaders ride Harleys, the homecoming queen used to be a guy named Daryl (she now prefers Infinite Darlene and is also the star quarterback), and the gay-straight alliance was formed to help the straight kids learn how to dance.When Paul meets Noah, he thinks he’s found the one his heart is made This is the story of Paul, a sophomore at a high school like no other: The cheerleaders ride Harleys, the homecoming queen used to be a guy named Daryl (she now prefers Infinite Darlene and is also the star quarterback), and the gay-straight alliance was formed to help the straight kids learn how to dance.When Paul meets Noah, he thinks he’s found the one his heart is made for. Until he blows it. The school bookie says the odds are 12-to-1 against him getting Noah back, but Paul’s not giving up without playing his love really loud. His best friend Joni might be drifting away, his other best friend Tony might be dealing with ultra-religious parents, and his ex-boyfriend Kyle might not be going away anytime soon, but sometimes everything needs to fall apart before it can really fit together right.This is a happy-meaningful romantic comedy about finding love, losing love, and doing what it takes to get love back in a crazy-wonderful world. ...more
"" name=""description""/>","(<li>
<a href=""../category/books/young-adult_21/index.html"">Young Adult</a>
</li>,)","(<p class=""star-rating Three"">
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<i class=""icon-star""></i>
<!-- <small><a href=""/catalogue/boy-meets-boy_134/reviews/"">
        
                
                    0 customer reviews
                
        </a></small>
         --> 


<!-- 
    <a id=""write_review"" href=""/catalogue/boy-meets-boy_134/reviews/add/#addreview"" class=""btn btn-success btn-sm"">
        Write a review
    </a>

 --></p>,)","<img alt=""Boy Meets Boy"" src=""../../media/cache/86/3c/863c3b48499a99392aace127df8b43e5.jpg""/>"
